trade_id,ticker,trade_date,open_price,high_price,low_price,close_price,volume,market_cap_usd,pe_ratio,dividend_yield,beta,sector,portfolio,currency,analyst_rating,shares_held,purchase_price
Trd01406,MSFT,31-08-2023,126.87,137.44,123.62,133.24,25171469,996910740.3,33.59,3.677,1.182,Technology,Portfolio_A,Usd,Buy,3640,155.86
Trd01178,META,01-09-2023,596.41,601.84,539.61,565.79,23049611,1581453208,31.29,2.295,0.898,Healthcare,Portfolio_A,Usd,Sell,3598,633.88
Trd00966,WFC,01-09-2023,362.37,368.36,337.32,341.79,48631354,2213522614,29.96,4.467,0.655,Consumer,Portfolio_B,Gbp,Buy,716,354.14
Trd01672,BRK,04-09-2023,663.74,665.32,609.28,636.4,47740653,3447907012,22.09,4.867,0.332,Energy,Portfolio_B,Eur,Buy,1466,573.21
Trd00308,JPM,04-09-2023,417.91,445.28,411.51,440.87,11968240,449771606.2,43.73,3.36,2.157,Financial,Portfolio_A,Usd,Sell,4140,451.96
Trd00875,AMD,05-09-2023,232.49,237.96,207.21,216.57,30630989,217694431.4,60.46,2.127,1.458,Technology,Portfolio_A,Usd,Sell,4898,202.96
Trd00690,INTC,06-09-2023,609.45,627.83,584.3,586.5,25562169,1361406674,48.86,0.987,1.834,Energy,Portfolio_B,Gbp,Buy,316,689.66
Trd01039,META,08-09-2023,502.45,528.68,501.81,513.3,16740500,1949394570,43.73,2.201,0.979,Energy,Portfolio_A,Usd,Sell,2410,538.27
Trd01955,MSFT,08-09-2023,695.95,706.75,662.84,675.27,35732967,1577713658,49.34,3.987,2.474,Energy,Portfolio_A,Usd,Sell,3177,620.14
Trd01143,WFC,11-09-2023,754.32,780.98,674.81,706.44,5939467,5294954300,10,1.139,1.402,Energy,Portfolio_B,Usd,Buy,4364,698.11
Trd00388,MSFT,12-09-2023,528.2,574.64,501.95,559.56,39576865,944675491.3,35.66,2.482,2.234,Energy,Portfolio_C,Eur,Sell,1574,664.04
Trd00056,AAPL,14-09-2023,383.73,418.13,372.01,404.4,21886686,1452819132,18.89,1.898,1.746,Healthcare,Portfolio_A,Usd,Buy,1497,437.81
Trd00880,AMZN,14-09-2023,772.75,805.23,706.81,722,11803604,1853702510,35.63,1.685,1.174,Energy,Portfolio_A,Gbp,Buy,2603,674.15
Trd01824,TSLA,14-09-2023,66.59,69.1,64.62,67.37,49017025,546727424.2,66.26,1.813,0.9,Healthcare,Portfolio_B,Eur,Sell,1085,56.25
Trd01948,JPM,18-09-2023,402.79,419.07,388.46,401.24,33017999,2590434731,43.5,3.894,2.044,Technology,Portfolio_A,Gbp,Buy,3013,437.09
Trd00085,AMZN,20-09-2023,505.07,558.697607,520.08,490.93,36171835,744435451.5,38.35,0.434,2.32,Financial,Portfolio_B,Usd,Sell,252,486.7
Trd00106,NVDA,20-09-2023,401.03,428.22,398.91,438.495,19182586,3807593091,17.59,2.347,1.047,Technology,Portfolio_A,Gbp,Buy,1390,432.99
Trd01732,NVDA,20-09-2023,166.76,171.95,152.6,158.17,9285617,992340074.1,67.61,0.212,2.208,Healthcare,Portfolio_B,Usd,Buy,3076,164.71
Trd00505,JPM,21-09-2023,699.08,715.62,640.53,648.7,41952266,907677257.5,78.2,2.202,0.376,Technology,Portfolio_A,Usd,Buy,976,717.3
Trd01656,JPM,26-09-2023,111.82,115.66,107.21,109.72,35785675,596519551.7,55.91,2.229,1.186,Energy,Portfolio_A,Usd,Sell,4397,115.74
Trd01667,AMZN,27-09-2023,234.4,257.01,230.55,247.89,24869230,318653423.1,15.72,4.972,1.267,Energy,Portfolio_A,Eur,Buy,3461,203.23
Trd01106,AMD,28-09-2023,792.11,815.54,733.68,742.85,9513691,2000671848,71.57,0.438,1.146,Technology,Portfolio_C,Usd,Sell,3024,805.92
Trd01847,GOOGL,28-09-2023,128.78,135.1,122.56,128.6,38006667,1216423285,54.56,3.324,1.475,Healthcare,Portfolio_B,Eur,Sell,1899,109.67
Trd01683,WFC,28-09-2023,467.33,468.05,441.41,458.53,20573117,637785884.1,6.12,1.088,1.251,Technology,Portfolio_C,Usd,Sell,414,543.08
Trd00723,GOOGL,29-09-2023,138.79,139.55,132.32,132.53,25562169,399306661.1,31.42,0.836,2.19,Energy,Portfolio_C,Eur,Buy,3893,113.91
Trd00116,TSLA,02-10-2023,77.72,81.24,77.72,79.24,33065994,406495336.2,52.83,3.871,2.345,Consumer,Portfolio_B,Usd,Sell,3245,93.69
Trd00446,TSLA,03-10-2023,542.29,580.66,521.14,565.3,31269801,3211050413,7.57,3.645,0.508,Healthcare,Portfolio_C,Usd,Sell,730,468.77
Trd00352,AMD,04-10-2023,294.19,302.52,274.83,278.57,6850764,2049411076,50.21,0.449,1.852,Consumer,Portfolio_C,Eur,Buy,3305,293.74
Trd01461,AMD,04-10-2023,192.73,199.24,182.1,183.04,24085631,824144189.4,23.34,4.338,1.402,Healthcare,Portfolio_C,Usd,Sell,1432,207.93
Trd01009,INTC,04-10-2023,377.29,379.91,353.81,356.6,13067778,3118597516,32.21,2.406,0.948,Healthcare,Portfolio_A,Usd,Buy,2038,289.4
Trd00747,JPM,09-10-2023,207.21,213.24,194.73,195,697565,1520091495,43.73,4.111,1.044,Technology,Portfolio_B,Gbp,Sell,3914,227.77
Trd01425,META,10-10-2023,85.54,90.39,83.26,87.78,12896706,97085908.92,43.73,3.497,1.936,Consumer,Portfolio_C,Usd,Sell,2521,79.69
Trd01517,JPM,11-10-2023,473.26,519,463.16,438.495,46682303,3872039717,40.45,4.397,1.822,Technology,Portfolio_C,Usd,Buy,246,500.82
Trd00228,AAPL,12-10-2023,283.02,294.73,276.09,287.04,40530569,1949394570,43.97,3.66,1.721,Financial,Portfolio_B,Usd,Sell,2213,294.97
Trd00078,BRK,12-10-2023,300.22,306.53,287.27,296.33,6091225,2064354201,43.07,2.786,2.448,Energy,Portfolio_A,Eur,Sell,4357,296
Trd00229,MSFT,12-10-2023,533.34,551.74,499.93,521.61,23777581,3558428114,5.5,1.311,1.469,Healthcare,Portfolio_B,Usd,Sell,2828,507.85
Trd01257,TSLA,12-10-2023,136.54,145.32,135.83,138.69,30798224,448524846.9,36.34,1.873,2.224,Financial,Portfolio_B,Gbp,Sell,1489,143.03
Trd00659,META,13-10-2023,605.65,651.92,587.02,636.37,2544743,1593082931,67.55,4.337,1.596,Energy,Portfolio_C,Usd,Sell,4653,667.14
Trd01224,NVDA,13-10-2023,675,697.5,648.02,666.21,25086315,2210184986,7.11,4.567,0.436,Energy,Portfolio_A,Usd,Sell,831,615.23
Trd01073,BRK,17-10-2023,307.68,289.92,279.8201208,289.92,49717786,1739053229,15.27,0.677,1.812,Energy,Portfolio_A,Eur,Sell,1162,240.4
Trd01057,GS,17-10-2023,584.27,609.32,522.85,549.51,25562169,4544620246,27.55,0.511,2.179,Technology,Portfolio_B,Gbp,Sell,975,448.71
Trd01666,WFC,17-10-2023,794.44,842.65,758.17,832.4,9076852,7170073846,65.65,4.6,1.696,Healthcare,Portfolio_B,Usd,Sell,2448,846.17
Trd00732,META,18-10-2023,137.39,141.02,123.87,126.49,49315313,204511941.3,60.63,3.995,1.402,Financial,Portfolio_A,Gbp,Sell,700,143.56
Trd01535,NFLX,18-10-2023,190.41,196.28,176.55,182.14,28296760,1949394570,11.69,2.374,1.013,Consumer,Portfolio_A,Usd,Sell,2100,204.31
Trd01941,AMD,19-10-2023,394.49,410.57,353.87,367.51,36384363,1645633338,76.38,2.406,1.687,Technology,Portfolio_A,Eur,Sell,4121,435.7
Trd01152,AMZN,19-10-2023,350.92,361.31,334.15,438.495,8485889,1133988709,15.14,2.224,1.402,Consumer,Portfolio_A,Gbp,Sell,4559,281.82
Trd00653,INTC,19-10-2023,284.01,295.91,265.93,266.8,17391983,1949394570,21.76,1.276,1.402,Consumer,Portfolio_B,Eur,Buy,2344,271.32
Trd00596,NFLX,19-10-2023,177.23,183.89,172.82,177.39,10275359,1658191164,43.73,3.025,0.527,Technology,Portfolio_B,Usd,Buy,4333,197.79
Trd01447,AAPL,20-10-2023,257.58,269.83,245.56,258.05,28525533,1352859639,58.58,3.777,0.668,Technology,Portfolio_A,Eur,Buy,4728,237.2
Trd00654,AMZN,20-10-2023,466.3,517.34,451.15,503.02,25562169,4989024795,29.26,2.421,1.843,Technology,Portfolio_A,Usd,Sell,1235,556.65
Trd01095,GS,25-10-2023,593.5,632.32,578.17,605.17,4130466,3470902306,44.71,3.873,1.04,Technology,Portfolio_B,Usd,Sell,3808,646.94
Trd00823,AMD,26-10-2023,774.22,809.57,742.92,766.65,4740209,4881091120,14.12,3.492,0.738,Technology,Portfolio_A,Usd,Sell,3780,702.51
Trd01704,TSLA,27-10-2023,156.59,173.48,153.69,165.24,14582445,1206617180,50.1,2.406,0.812,Healthcare,Portfolio_C,Usd,Sell,1513,195.86
Trd00630,META,30-10-2023,650.09,705.57,635.13,698.23,25681143,3082922150,43.73,0.612,1.659,Technology,Portfolio_B,Usd,Sell,3231,731.43
Trd00913,MSFT,30-10-2023,247.7,255.57,236.42,254.31,3364078,2287261851,37.45,1.848,2.404,Energy,Portfolio_A,Eur,Sell,131,227.65
Trd01504,TSLA,31-10-2023,303.39,306.82,281.86,282.03,47253225,647403531.4,10.99,0.358,1.128,Technology,Portfolio_B,Usd,Sell,3779,319.59
Trd00198,BAC,01-11-2023,176.28,178.34,170.87,175.79,25562169,756081227.9,12.94,4.556,1.32,Consumer,Portfolio_B,Usd,Sell,4702,204.2
Trd00144,AMZN,02-11-2023,389.27,400.75,368.16,378.39,35750532,894550285.4,12.62,0.821,1.096,Technology,Portfolio_C,Usd,Sell,2601,370.09
Trd00036,INTC,02-11-2023,591.75,602.28,559.28,561.01,36588241,5516570657,44.61,2.368,0.77,Consumer,Portfolio_B,Eur,Sell,2716,585.18
Trd01315,NFLX,02-11-2023,646.35,665.13,593.84,0,23160571,1674601185,43.73,0.76,0.65,Consumer,Portfolio_A,Usd,Buy,1255,720.93
Trd01818,AAPL,03-11-2023,185.14,210.5826254,188.87,184.41,8676334,1837167475,23.42,1.757,0.961,Technology,Portfolio_C,Gbp,Buy,3150,182.46
  Trd00943  ,META,03-11-2023,494.15,510.38,455.03,464.65,3357139,1992356008,78.58,2.16,2.378,Healthcare,Portfolio_A,Usd,Sell,1075,473.47
Trd01476,GS,07-11-2023,693.62,715.58,641.52,671.02,28951266,1321775867,9.93,4.724,1.468,Healthcare,Portfolio_B,Usd,Sell,196,572.11
Trd01218,AMZN,08-11-2023,148.54,159.19,142.35,152.99,48692536,1191489945,43.33,3.826,2.424,Technology,Portfolio_A,Gbp,Sell,4708,163.02
Trd01735,BRK,08-11-2023,371.93,372.89,349.19,438.495,25562169,2629011185,43.73,1.441,0.375,Healthcare,Portfolio_B,Gbp,Sell,1264,305.24
Trd00576,GS,08-11-2023,625.21,640.67,618.83,438.495,38456406,5923244862,31.54,0.184,1.565,Technology,Portfolio_A,Usd,Sell,1532,532.59
Trd00248,AAPL,09-11-2023,362.04,377.58,346.35,375.28,27924011,1949394570,65.52,0.712,0.46,Technology,Portfolio_B,Usd,Buy,4631,404.85
Trd01299,BRK,13-11-2023,771.99,798.87,738.28,746.66,14771862,1272034616,44.78,2.969,0.78,Technology,Portfolio_A,Usd,Sell,3450,870.17
Trd01396,MSFT,15-11-2023,419.39,466.35,415.45,449.41,41849799,501531223.6,78.11,4.354,1.757,Financial,Portfolio_B,Usd,Buy,2535,380.24
Trd01533,MSFT,15-11-2023,668.68,679.19,594.13,625.4,18699164,3856950620,51.62,2.848,2.234,Consumer,Portfolio_A,Usd,Buy,4701,727.7
Trd00298,WFC,15-11-2023,485.8,522.93,481.36,519.06,46802297,1949394570,19.81,2.06,2.321,Healthcare,Portfolio_B,Usd,Buy,2419,543.41
Trd01111,BAC,16-11-2023,725.05,806.41,716.83,769.72,23058668,2903379991,63.28,3.363,1.6,Technology,Portfolio_A,Usd,Buy,851,865.82
Trd01576,BAC,16-11-2023,351.89,358.89,333.44,341.97,30180881,1869035325,36.48,4.087,1.972,Technology,Portfolio_B,Gbp,Sell,906,397.62
Trd00787,GOOGL,16-11-2023,626.35,630.77,601.77,609.26,6018832,1949394570,19.52,3.514,1.863,Energy,Portfolio_C,Gbp,Sell,1770,503.78
Trd00020,META,17-11-2023,326,349.22,324.98,336.33,35677954,1080151038,43.73,3.236,2.301,Technology,Portfolio_B,€,Buy,3200,314.67
Trd00339,TSLA,17-11-2023,640.1,680.89,627.7,656.23,613371,1224311249,13.56,0.713,2.002,Consumer,Portfolio_B,Gbp,Sell,4993,758.7
Trd00472,META,21-11-2023,55.27,57.61,49.98,52.37,44349591,73872493.56,10.93,2.406,2.283,Technology,Portfolio_A,Eur,Buy,4069,42.13
Trd01170,NFLX,21-11-2023,546.56,613.6,546.19,586.17,16658375,4572177583,42.59,2.944,2.282,Technology,Portfolio_C,Gbp,Buy,135,507.65
Trd01783,TSLA,21-11-2023,655.97,725.88,652.58,703.51,47854306,6750072220,48.58,0.079,0.311,Healthcare,Portfolio_A,Usd,Buy,1671,751.87
Trd00671,TSLA,22-11-2023,349.69,354.93,333.5,347.53,36167069,1205564194,11.4,1.495,1.296,Consumer,Portfolio_A,Gbp,Sell,1078,408.9
Trd01779,WFC,22-11-2023,540.72,578.36,537.11,571.7,24911773,2615918543,19.31,3.273,2.113,Energy,Portfolio_C,Eur,Sell,2234,492.61
Trd00286,BAC,23-11-2023,188.95,194.71,183.86,187.49,9763700,1448635298,32.12,0.43,1.111,Healthcare,Portfolio_A,Eur,Sell,1424,198.44
Trd01398,GS,23-11-2023,491.48,524.92,488.38,510.35,21662206,860321491.8,57.54,4.618,1.94,Healthcare,Portfolio_A,Eur,Sell,4543,434.04
Trd01987,GS,23-11-2023,797.34,874.74,763.26,858.34,4373278,1949394570,23.68,3.522,1.605,Consumer,Portfolio_A,Usd,Sell,2015,720.81
Trd00727,INTC,24-11-2023,590.46,613.01,575.52,587.05,25470942,1698078522,53.87,4.895,0.394,Financial,Portfolio_B,Usd,Sell,3647,479.76
Trd01338,AMD,27-11-2023,583.26,612.14,533.71,546.42,18260313,1258854964,44.37,3.756,2.495,Healthcare,Portfolio_A,Usd,Sell,-369,512.49
Trd00047,BRK,27-11-2023,425.92,472.8,418.73,456.87,4792585,744611294.7,18.1,4.806,0.875,Technology,Portfolio_B,Usd,Buy,4305,441.1
Trd01284,WFC,27-11-2023,331.91,332.02,323.37,326.82,29919232,1782936769,62.76,2.406,1.323,Consumer,Portfolio_C,Eur,Buy,4092,280.39
Trd00603,BRK,28-11-2023,431.32,435.55,403.12,420.68,40190712,3341222294,43.73,0.879,1.681,Consumer,Portfolio_C,Eur,Sell,3529,478.05
Trd00015,GS,29-11-2023,545.55,567.09,492.43,515.27,22719078,947841741.4,68.39,3.928,1.402,Energy,Portfolio_A,Usd,Sell,4667,600.03
Trd00512,META,29-11-2023,570.35,630.83,550.49,615.47,44056733,2766766605,58.15,3.789,0.418,Technology,Portfolio_A,Gbp,Buy,632,694.43
Trd00099,NFLX,30-11-2023,627.46,658.51,601.33,644.25,25562169,3862776111,71.67,1.326,0.409,Financial,Portfolio_A,Eur,Sell,4316,683.4
Trd00385,NFLX,30-11-2023,596.3,661.22,572.48,643.94,44719868,4369100703,5.9,1.44,0.811,Healthcare,Portfolio_B,Eur,Buy,4839,685.81
Trd01544,WFC,30-11-2023,576.06,620.01,567.59,438.495,39167596,5656908830,46.67,0.214,1.358,Energy,Portfolio_A,Eur,Sell,3046,546.72
Trd01455,WFC,05-12-2023,630.41,666.39,604,639.85,37245299,4771928997,69.64,0.334,1.546,Healthcare,Portfolio_C,Gbp,Sell,3618,654.7
Trd00469,BAC,07-12-2023,555.12,591.56,546.39,579.11,48842585,1949394570,78.2,4.972,1.13,Consumer,Portfolio_B,Usd,Buy,843,551.04
Trd00769,BAC,07-12-2023,172.57,184.24,166.57,183.48,36777703,1095622014,45.49,4.706,2.089,Energy,Portfolio_A,Usd,Sell,1044,209.3
Trd01646,GOOGL,07-12-2023,438.69,451.27,422.88,429.53,23280149,4184439166,24.82,1.346,1.765,Technology,Portfolio_A,Usd,Sell,1855,453.78
Trd01940,WFC,07-12-2023,612.22,637.01,607.66,622.44,31872577,1164801849,26.57,2.136,2.005,Energy,Portfolio_C,Eur,Sell,529,579.18
  Trd00570  ,NVDA,08-12-2023,506,530.56,481.1,529.03,9741336,4451978959,44.52,1.792,0.564,Technology,Portfolio_C,Gbp,Sell,1553,570.76
Trd01795,TSLA,08-12-2023,598.66,613.46,565.71,574.47,25402169,3688000000,32.49,3.178,2.298,Healthcare,Portfolio_C,Usd,Sell,1390,597.27
Trd01253,INTC,12-12-2023,568.76,594.57,545.13,564.02,34892437,3548891675,71.4,4.068,2.383,Energy,Portfolio_B,Usd,Sell,2046,630.45
Trd00344,NVDA,15-12-2023,526.2,553.41,512.15,538.98,6610456,4733737914,27.83,2.765,1.455,Energy,Portfolio_A,Usd,Sell,3173,433.66
Trd00933,NVDA,15-12-2023,220.66,225.94,210.59,438.495,6607281,1368907853,57.13,4.674,1.849,Consumer,Portfolio_C,Gbp,Sell,2804,248.44
Trd00738,MSFT,18-12-2023,543.08,558.52,509.16,534.94,40746586,1428168904,15.59,1.324,1.329,Technology,Portfolio_B,Usd,Sell,3858,523.13
Trd00062,META,19-12-2023,741.14,752.66,731.9,742.59,6732542,4465803336,23.81,1.631,1.678,Financial,Portfolio_B,Usd,Sell,4138,651.97
Trd01048,BAC,20-12-2023,587.1,591.63,542.73,555.68,26781293,1451098307,17.56,1.563,1.799,Consumer,Portfolio_B,Eur,Buy,4274,453.8
Trd00538,GOOGL,20-12-2023,680.29,712.23,676.98,681.98,23048581,5731012110,26.74,2.102,1.516,Technology,Portfolio_A,Usd,Sell,958,586.05
Trd01886,META,20-12-2023,98.68,99.98,92.59,438.495,47389245,185491835.5,23.48,2.641,1.214,Technology,Portfolio_C,Usd,Buy,2330,79.95
Trd01592,TSLA,22-12-2023,553.06,600.97,544.03,586.19,6414338,3102021345,56.79,2.294,0.777,Financial,Portfolio_B,Usd,Sell,2383,538.03
Trd01855,GOOGL,25-12-2023,220.96,229.77,201.31,438.495,47928573,1508555040,43.73,2.429,0.424,Technology,Portfolio_B,Gbp,Sell,3668,179.41
Trd01784,BAC,26-12-2023,271.94,281.59,258.02,265.99,15887622,1659054107,67.94,0.478,0.469,Technology,Portfolio_C,Usd,Buy,4360,290.54
Trd00753,BAC,29-12-2023,211.82,227.39,211.08,438.495,9828508,608987214.7,78.72,0.568,2.312,Technology,Portfolio_C,Usd,Sell,4578,181.18
Trd01371,AMZN,02-01-2024,136.04,137.4,130.29,132.81,6117884,979066953,10.67,4.448,1.579,Technology,Portfolio_B,Gbp,Sell,82,114.86
Trd00602,TSLA,02-01-2024,567.31,586.54,567.27,576.31,14563399,2697452381,49.24,1.546,1.79,Healthcare,Portfolio_B,Gbp,Sell,1433,607.34
Trd01262,META,03-01-2024,528.47,541.49,506.12,523.75,25980500,4393621954,52.93,4.863,2.421,Energy,Portfolio_A,Eur,Buy,86,458.38
Trd00562,AMZN,04-01-2024,70.82,71.07,66.2,67.97,39290380,397172499.5,43.73,0.457,1.174,Energy,Portfolio_B,Eur,Sell,968,69.63
Trd01890,GS,04-01-2024,397.9,437.44,390.46,421.11,21934947,2015038301,47.94,2.406,0.752,Energy,Portfolio_C,Gbp,Sell,2354,436.23
Trd01220,NVDA,09-01-2024,465.08,504.09,443.12,496.81,42622687,3230967071,34.33,0.965,1.402,Consumer,Portfolio_B,Usd,Sell,2100,437.1
Trd00789,META,11-01-2024,352.46,357.76,334.49,438.495,15175958,2291685724,21.78,0.105,0.697,Consumer,Portfolio_B,Usd,Sell,704,358.48
Trd01976,META,11-01-2024,451.03,466.5,417.41,429.07,35404163,4069258689,13.8,1.298,2.119,Healthcare,Portfolio_B,Usd,Buy,1101,404.87
Trd00409,AMD,12-01-2024,697.23,723.54,681.83,716.19,35497942,4656622976,78.43,0.893,0.548,Energy,Portfolio_B,Usd,Sell,773,665.48
Trd01681,MSFT,12-01-2024,381.03,397.59,361.87,368.62,44775290,3287283491,8.88,2.406,0.842,Consumer,Portfolio_B,Usd,Sell,1018,401.65
Trd01823,INTC,15-01-2024,500.48,522.52,481.63,501.94,4579510,2512471211,22.62,4.501,1.758,Consumer,Portfolio_C,Usd,Buy,335,532.84
Trd00059,META,15-01-2024,597.9,645.34,570.34,638.55,46869918,4577749625,63.43,2.406,1.859,Technology,Portfolio_B,Gbp,Buy,2916,694.59
Trd01035,GS,16-01-2024,395.54,430.26,382.42,426.08,44979258,1350778416,13.79,4.749,2.059,Consumer,Portfolio_C,Usd,Sell,3865,444.76
Trd00356,BAC,17-01-2024,742.7,795.41,722.76,783.46,12087754,7113184548,26.94,4.292,0.895,Technology,Portfolio_A,Gbp,Sell,1459,715.88
Trd01388,INTC,17-01-2024,449.46,487.88,432.64,467.38,35421002,1343237033,40.2,0.447,0.918,Technology,Portfolio_C,Usd,Sell,3969,394.69
Trd01904,JPM,17-01-2024,514.89,516.5,487.11,493.82,9014777,3103924869,32.26,4.895,1.818,Financial,Portfolio_C,Gbp,Buy,1820,495.25
Trd00554,META,17-01-2024,410.4,432.63,405.79,426.72,15541372,3363040061,57.39,3.918,1.267,Technology,Portfolio_C,Eur,Sell,4000,437.5
Trd01668,NVDA,17-01-2024,52.49,56.12,50.41,55.99,11607150,134402203.3,35.78,1.953,1.199,Technology,Portfolio_B,Eur,Sell,712,44.94
Trd01342,TSLA,23-01-2024,694.97,762.16,687.71,438.495,44133645,5241222009,14.39,4.114,1.37,Financial,Portfolio_B,Eur,Buy,3771,635.67
Trd01026,AAPL,24-01-2024,640.86,692.57,625.56,659.9,25254786,3483592303,58.37,4.747,1.099,Energy,Portfolio_C,Usd,Sell,2359,640.61
Trd00416,TSLA,24-01-2024,674.87,720.73,662.82,719.61,46952096,4736382349,56.21,2.489,2.209,Financial,Portfolio_B,Usd,Sell,1767,657.08
Trd00172,BAC,25-01-2024,448.87,490.92,444.73,484.13,25562169,3786531294,40.97,0.89,2.241,Financial,Portfolio_B,Usd,Sell,1719,387.56
Trd01063,INTC,25-01-2024,508.82,561.37,490.77,538.68,11477375,4460072704,5.28,4.889,1.584,Healthcare,Portfolio_C,Usd,Sell,4632,560.61
Trd01089,JPM,25-01-2024,341.22,351.83,330.7,332.67,36865203,677853049.4,38.33,2.406,1.18,Healthcare,Portfolio_B,Usd,Sell,3005,324.59
Trd00984,NVDA,26-01-2024,240.26,260.3,234.21,251.51,27372504,2312943304,64.57,0.002,1.073,Consumer,Portfolio_C,Usd,Buy,4871,273.24
Trd01313,NVDA,29-01-2024,277.94,282.07,249.01,261.82,25562169,2494087894,51.42,1.649,2.098,Technology,Portfolio_A,Usd,Sell,-87,283.73
Trd00546,AMD,31-01-2024,577.23,610.89,556.29,608.6,18322969,4646661609,73.85,3.724,1.402,Energy,Portfolio_C,Usd,Buy,4398,526.35
Trd00529,AMZN,01-02-2024,252.77,281.66,243.62,272.5,21947101,1936965425,47.13,2.532,1.402,Technology,Portfolio_C,Usd,Buy,3060,221.64
Trd01426,BAC,01-02-2024,680.62,692.58,656.65,438.495,29468404,915831467.9,7.59,3.409,2.19,Healthcare,Portfolio_B,Eur,Sell,2288,546.52
Trd00845,NFLX,01-02-2024,648.52,706.02,645.73,673.83,17720150,3394422668,7.83,0.966,0.932,Healthcare,Portfolio_C,Gbp,Sell,2625,608.89
Trd00107,TSLA,01-02-2024,223.47,252.9,216.87,241.08,25483363,1258464119,25.14,1.37,2.148,Energy,Portfolio_A,Usd,Buy,1966,256.59
Trd00967,INTC,02-02-2024,450.31,463.42,441.66,453.44,30152847,1949394570,39.46,4.375,1.674,Technology,Portfolio_C,Usd,Buy,1710,395.87
Trd00891,NVDA,02-02-2024,83.11,86.7,80.8,80.9,37523541,563134625.7,29.36,0.16,1.753,Technology,Portfolio_A,Usd,Sell,448,86.05
Trd01237,INTC,05-02-2024,729.38,770.66,711.08,767.73,28725836,3547323336,74.26,1.944,1.395,Technology,Portfolio_C,Usd,Sell,2585,625.19
Trd00728,TSLA,05-02-2024,449.46,462.59,404.12,419.97,18443522,3897443391,19.54,4.518,1.082,Energy,Portfolio_B,Usd,Sell,334,357.25
Trd01160,AAPL,06-02-2024,562.61,618.93,541.99,606.94,28152511,3549956857,9999,2.406,2.328,Technology,Portfolio_A,Eur,Sell,1812,715.5
Trd01006,GOOGL,06-02-2024,202.1,209.87,192.65,194.53,21589690,1619158005,42.31,1.042,1.362,Energy,Portfolio_B,Usd,Buy,2738,210.65
  Trd00916  ,AMZN,08-02-2024,94.59,95.23,87.71,92.12,15402866,276460779.3,38.22,2.947,2.499,Healthcare,Portfolio_B,Eur,Sell,4445,100.84
Trd01472,BRK,08-02-2024,769.74,804.59,723.39,755.49,37968991,1667377007,6.78,1.234,2.328,Energy,Portfolio_A,Usd,Sell,2282,840.4
Trd00165,GS,09-02-2024,400.9,435.36,395.23,414.87,37329847,1519252281,43.42,1.889,1.679,Consumer,Portfolio_A,Eur,Sell,4070,403.63
Trd00404,NVDA,09-02-2024,464.37,500.23,442.32,487.37,25474820,2784561690,43.73,1.607,0.405,Healthcare,Portfolio_B,Eur,Buy,658,509.37
Trd00639,GOOGL,12-02-2024,467.1,482.29,461.93,474.22,11608911,3271822561,43.91,3.566,0.939,Technology,Portfolio_A,Eur,Sell,3389,524.97
Trd00449,BRK,13-02-2024,544.56,569.96,492.82,501.42,40440846,3827870365,76.27,4.933,0.851,Technology,Portfolio_A,Usd,Sell,3169,585.36
Trd01424,JPM,13-02-2024,555.67,572,498.35,511.97,12240484,1610644821,71.93,0.917,1.036,Energy,Portfolio_A,Usd,Sell,2518,610.33
Trd01936,JPM,13-02-2024,114.14,117.87,111.84,112.78,48465481,127350950.4,14.87,4.428,2.372,Financial,Portfolio_A,Eur,Sell,2349,116.84
Trd00277,BAC,14-02-2024,237.27,261.2,225.81,253.65,14405116,879412159.5,-30,4.192,0.686,Healthcare,Portfolio_C,Gbp,Sell,4514,248.68
Trd01195,GOOGL,15-02-2024,461.79,473.73,448.6218032,473.73,849982,1005626938,58.5,4.219,1.402,Technology,Portfolio_B,Eur,Sell,4203,444.83
Trd01126,GS,19-02-2024,770.25,797.36,723.15,728.39,22015002,3913894407,43.73,0.188,2.233,Technology,Portfolio_C,Gbp,Sell,3706,627.72
Trd01491,GS,19-02-2024,738.18,750.29,695.08,717.43,43704963,2032781228,51.29,1.18,1.402,Healthcare,Portfolio_C,Eur,Sell,4362,835.6
Trd00481,WFC,20-02-2024,494.34,530.48,486.05,508.95,17265938,3923813644,44.14,3,2.321,Consumer,Portfolio_A,Gbp,Sell,3748,569.27
Trd00081,AAPL,22-02-2024,378.91,382.52,365.28,369.19,10665354,1543553486,8.78,2.975,1.402,Consumer,Portfolio_A,Eur,Buy,2264,433.57
Trd00836,MSFT,23-02-2024,469.23,498.0472598,475.32,455.9,38014843,1946406695,19.28,1.536,1.401,Consumer,Portfolio_A,Eur,Sell,3037,428.41
Trd01097,BAC,26-02-2024,597.42,616.34,547.51,569.6,13772700,5595999315,55.98,1.608,0.605,Energy,Portfolio_C,Gbp,Sell,713,644.79
Trd01611,AMD,27-02-2024,68.16,68.63,65.47,66.37,2009455,470685022.6,14.65,4.605,1.157,Consumer,Portfolio_A,Eur,Sell,2747,69.09
Trd00195,META,27-02-2024,314.39,331.05,311.56,328.7,29233458,2381358200,44.14,2.729,1.847,Financial,Portfolio_A,Usd,Buy,936,323.34
Trd00674,TSLA,27-02-2024,220.95,231.03,207.44,214.56,28617195,1951551721,43.73,1.025,1.56,Energy,Portfolio_C,Usd,Sell,4602,231.62
